testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,timestamp,cpu_usage,memory_usage,memory_limit
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:13.220Z,47905808636,481710080,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:14.224Z,48848307648,491470848,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:15.227Z,48866891012,491671552,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:16.229Z,49517885504,522358784,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:17.232Z,50210123216,548880384,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:18.234Z,51340212428,604270592,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:19.237Z,52595692334,697667584,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:20.241Z,53820539445,787058688,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:21.244Z,55047614685,882139136,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:22.246Z,57097714589,500723712,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:23.250Z,57215572003,506068992,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:24.253Z,57215572003,506068992,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:25.255Z,57276153044,514334720,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:26.260Z,57857221455,528994304,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:27.261Z,57905249202,529162240,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:28.264Z,58293085900,538279936,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:29.266Z,59224112694,573947904,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:30.268Z,60453735351,658718720,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:31.271Z,61681018283,753684480,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:32.273Z,63507597714,436019200,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:33.276Z,64734317265,477016064,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:34.279Z,65310618229,515919872,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:35.282Z,65404025775,524517376,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:36.284Z,65948822940,538533888,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:37.286Z,66370491139,547086336,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:38.289Z,67439716070,592179200,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:39.292Z,68921753088,292782080,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:40.294Z,70148371415,328126464,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:41.297Z,71820097066,393179136,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:52:42.300Z,73045065224,483414016,4194304000
testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,timestamp,cpu_usage,memory_usage,memory_limit
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:05.692Z,73513689644,517627904,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:06.694Z,74385844815,194342912,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:07.696Z,74418067607,194342912,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:08.698Z,74903083913,194351104,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:09.701Z,76020949180,198881280,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:10.704Z,77449707712,232050688,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:11.706Z,79126972990,302039040,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:12.709Z,80352232012,397021184,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:13.712Z,81577936654,488517632,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:14.715Z,82166488115,194101248,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:15.718Z,82186484435,194101248,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:16.720Z,82799514595,205283328,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:17.723Z,83512467801,204161024,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:18.725Z,84790964786,196702208,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:19.727Z,86252379151,258170880,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:20.730Z,87478786740,349171712,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:21.731Z,89321045052,415358976,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:22.734Z,90554541216,498757632,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:23.739Z,90728572019,510947328,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:24.743Z,90728572019,510914560,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:25.746Z,90787166125,517873664,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:26.750Z,91357267956,537419776,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:27.752Z,91382363562,537309184,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:28.754Z,91747867757,544755712,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:29.756Z,92788601680,596008960,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:30.759Z,94038884659,684838912,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:31.763Z,95619478344,355352576,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:32.765Z,96844978646,415260672,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:33.768Z,98717726773,472281088,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:34.772Z,99232635553,509272064,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:35.774Z,99324422550,518033408,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:36.776Z,99878087825,537239552,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:37.779Z,100224656407,545947648,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:38.782Z,101316459502,591978496,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:39.785Z,102548138733,682622976,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:40.788Z,104285928840,419258368,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:41.790Z,105534795923,427806720,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:53:42.793Z,106765669318,490385408,4194304000
testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,timestamp,cpu_usage,memory_usage,memory_limit
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:05.214Z,107438013803,206295040,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:06.217Z,108359746904,150302720,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:07.218Z,108395480286,150302720,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:08.221Z,108739907653,156872704,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:09.225Z,109893481650,197853184,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:10.228Z,111300526780,225677312,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:11.231Z,112885857352,298635264,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:12.233Z,114116055338,391110656,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:13.236Z,115907966858,473460736,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:14.239Z,116929888366,504983552,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:15.242Z,116942289712,505008128,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:16.244Z,117582755282,530243584,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:17.247Z,118255638919,559308800,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:18.249Z,119182492421,596344832,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:19.252Z,120425388990,692957184,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:20.255Z,121677539389,786509824,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:21.257Z,123581336230,479457280,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:22.259Z,124822686220,490377216,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:23.263Z,125256863829,514539520,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:24.268Z,125256863829,514519040,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:25.272Z,125334211742,525492224,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:26.275Z,125921151757,542646272,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:27.278Z,125966388088,542547968,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:28.280Z,126351966627,552050688,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:29.282Z,127359339207,591380480,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:30.284Z,128571482753,669069312,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:31.287Z,130245269905,372834304,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:32.290Z,131481396131,388415488,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:33.292Z,132727868157,473337856,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:34.296Z,134479498890,509427712,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:35.299Z,134563774409,518840320,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:36.302Z,135105955498,537751552,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:37.304Z,135526176522,545255424,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:38.308Z,136599379396,591978496,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:39.311Z,137834944269,682684416,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:40.314Z,139057496357,772816896,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:41.317Z,140313536075,872230912,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:54:42.320Z,142278039876,528359424,4194304000
testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,timestamp,cpu_usage,memory_usage,memory_limit
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:55:05.852Z,143060357890,179318784,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:55:06.854Z,143973325816,156135424,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:55:07.857Z,144002319135,156135424,4194304000
TC-003 Registry Enabler Long Run,http://localhost:5400,1,10,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,192,large,7500,10000,1,UNKNOWN,2024-09-04T21:55:08.860Z,144394544766,161484800,4194304000
